Entity,average_probability,high_probability,low_probability,std_dev_probability
the nineteenth century,0.013143666066244846,0.0514706299716758,3.09201290498588e-05,0.016711395990456523
the noise level another notch,1.4236539707764767e-07,1.192007927907744e-06,1.4403767942482808e-17,3.7378673661517026e-07
the non-State-owned economic sectors,6.021545305945452e-12,4.9080663050115934e-11,9.50176630732784e-16,1.5290577152979274e-11
the note,0.03334469895399169,0.122564285405704,4.5346714690202346e-05,0.04615550065471296
"the novelists who tried to enrich the novels of the then East Pakistan, present Bangladesh",1.1574336863426915e-41,3.91187862449246e-41,1.1158235480062895e-46,1.4949265534623404e-41
the official,0.3707602423088635,0.8810094561211557,0.030116406159469,0.2953671060102043
the old hotel zone,3.116695943443441e-08,7.538095904430198e-08,1.7530671649525116e-10,2.7618702486181488e-08
the old town of Aso,1.2393931622832044e-08,9.124023483394277e-08,4.9235220048791054e-12,2.8747352511717008e-08
the oldest stone curved bridge,1.882325735759683e-11,1.4766860509437578e-10,4.490305112911479e-14,4.580308943947406e-11
the ongoing investigation,0.000661580887146268,0.0027323010720778,7.076471166958489e-07,0.0008769566237316874
the opening Australian round of the World Rally Championship on Thursday,1.5632496089313478e-18,8.9140002893298e-18,2.634279379057786e-26,3.328677492607532e-18
the opening film,0.0066413277763047425,0.0233109476766159,3.0831761710315614e-05,0.008050395680988608
"the operations in Mingora, the biggest city of Swat",9.251333960453091e-30,4.550441071805839e-29,1.956978447913012e-32,1.496598514177934e-29
the original GATT members,2.3208516638088844e-12,8.891801473716896e-12,1.9890504001404683e-15,2.864351363296153e-12
the other area jurisdictions,1.756730164072465e-06,1.739624462433648e-05,5.684080658458772e-12,5.495261616638292e-06
the other candidates,0.0005790771547902803,0.0022942051866314,8.309387558030483e-06,0.0006558474773117419
the other cats,0.002484293091634328,0.02461088669653,1.0365737578873623e-07,0.007774631580887715
the other hand,0.10731098457310817,0.3776007385486185,0.0005279779192958,0.14185523946191098
the outside,0.016327205653357206,0.1377022809862005,2.2636050078233015e-07,0.04274110375984999
the overthrow of the Swiss Confederation and the establishment of the Helvetic Republic,2.2689026385377615e-38,1.1586599212877896e-37,6.9269304309561655e-43,3.5391652685355737e-38
the pace of massive layoffs,4.5039849116749305e-14,2.990591278477112e-13,1.1535342497010056e-15,9.134606202142834e-14
the package ONCE and the booklet,2.2120306032012828e-16,1.4850137038769902e-15,3.5686469163843494e-23,4.934034130472947e-16
the packages,0.0011572749875442558,0.006921041553983,9.828058142245496e-07,0.0021782809417749275
the past three decades,0.0031998339988787046,0.0227719929574802,5.074906015935306e-06,0.007190089895316804
the past two weeks,0.0004893660314818608,0.0023829983229373,4.820822508182959e-07,0.0007914577387279493
the people,0.12068219001390582,0.3709187470965815,0.0113092137677494,0.1107076170146597
the performances,0.0006998607412809523,0.004988236470542,1.0005694305973223e-07,0.0016313863561248163
the personal income tax,0.00035996267409236544,0.0027822853982784,1.6238588946993127e-06,0.0008730690651924241
the petition,0.05680583309421631,0.2433328747549712,1.822615544484242e-05,0.08138819301158091
the phone lines,0.0017843426799254857,0.0125000977566329,1.697108231224399e-07,0.003953920739271146
the piano,0.05517059141798285,0.2408842868887699,0.0002303609855136,0.07640855204691634
the place trying to beat you out because most gamers,1.2759422969929894e-29,1.2702792726285014e-28,8.515111495352704e-35,4.0149947399134325e-29
the places least damaged by the quake,9.581487359458439e-17,8.192027388723526e-16,1.0284909024177765e-19,2.5453975675535173e-16
the planned protest route,2.2886773211896326e-05,0.0002226362966633,1.1641951933880488e-08,7.020381759114524e-05
the player piano,1.974201368172364e-06,1.0580573891294994e-05,1.1172281549615204e-10,3.4428257807249524e-06
the poll,0.08875410468552077,0.2486846728988609,9.005785142608518e-05,0.10495893306882263
the pool,0.1564984952999967,0.4278063686433029,0.003197603542514,0.17217211831250118
the pope,0.01299525687288777,0.028524933651449,0.0003678804343675,0.011173801104243588
the position of Tourism Minister which had been vacated by Isaac Herzog during a cabinet reshuffle caused by Yisrael Beiteinu's addition to Ehud Olmert's coalition,4.541927261584807e-110,4.541790866195622e-109,2.0347626937907305e-121,1.4362355870978856e-109
the possibility,0.30010206532676087,0.9167578817155828,0.0075827120380159,0.3413871884471494
the poverty line,0.17432653788346264,0.7913439678631249,8.03938877590066e-07,0.29115042836375327
the predominant Muslim north,1.296031408984301e-10,8.894866648976946e-10,4.984129850709296e-17,2.8494016205000677e-10
the presence of the company in the automobile market,8.562597114895722e-12,8.095809981006802e-11,9.960483933918863e-17,2.5455046919961105e-11
the president,0.061495845810301396,0.3522928123431939,0.0013821333435176,0.10453177919617725
the president's session with reporters,7.0653476908012586e-15,5.615488437249935e-14,3.512049216832266e-18,1.7484753529162147e-14
the previous survey,0.00021871251878876458,0.0018477387500788,9.025596729662996e-07,0.0005773371790294041
the prime minister,0.00022832743069956348,0.0006810910242924,3.0299563213704758e-06,0.00027334674423731104
the principal supporters of the partisan movement,2.0039274581756877e-13,1.0079791702397174e-12,5.860898442019833e-15,3.330711586417428e-13
the proceedings,0.02767211417730094,0.1501807883335466,0.0031788090176737,0.04485216155253267
the process,0.05031067881866828,0.4618985999900324,0.0002511069466316,0.1447139900631544
the programme,0.013082543118824291,0.1060943609016007,1.1362844398613372e-05,0.03290075363472835
the project,0.12448573900052062,0.3684653376933511,0.0037738090078607,0.13239442159847628
the proposal,0.0424630330157096,0.3134596854562659,0.0004857971969336,0.09630556998375236
the prospect of a diplomatic resolution,1.415341164949989e-10,6.558779874463437e-10,2.387807918495108e-13,2.5234667972610996e-10
the protest,0.040272311810104114,0.2682133885570827,7.920468579792478e-05,0.08330050526701596
the protests,0.04747914620503263,0.1846493220907561,0.0006533645892207,0.05301833287012967
the province,0.060152149190396485,0.4676507862445156,3.781917392417489e-05,0.14460283642221466
the provinces in the Philippines,2.2272105144149067e-06,1.1650898901365423e-05,4.1063078003750894e-10,4.355086101340767e-06
the proximity of Cheru,6.864049905636288e-10,5.703557108813334e-09,1.7946032282805924e-13,1.7979441745571763e-09
the purchase of two old power plants from South Korea,1.3182811607278882e-18,9.416587538789744e-18,8.135591342570837e-23,3.006259185825047e-18
the puter,4.656267150662786e-08,1.441330171476966e-07,1.124014481118863e-09,4.207758416483674e-08
the race,0.12257169462256745,0.3739504936680902,0.0011595129398344,0.13110594214485904
the railroad mail carrier service,1.0397393131359223e-09,4.765438179181572e-09,5.228789185545946e-13,1.9295800903689036e-09
the railway platform,0.000135627569132675,0.0011595559604584,8.516405030214675e-07,0.0003608007402599394
the rainy season,0.0013323684274781623,0.0079611851261919,4.286042508322095e-06,0.0023760871992114943
the range,0.24202953298719296,0.6697116859666892,0.0110184377710995,0.25807522797772126
the reasons for this difference,2.2023600469134424e-06,1.008608313937448e-05,1.5407373084139341e-09,3.7723281664898965e-06
the recession,0.013574374913497802,0.0501044268525907,6.280133250114502e-06,0.019594849025899568
the region,0.07030816403295574,0.2234808207252969,0.0018565832524006,0.06371245204078996
the regional body,1.8815690498185847e-06,6.784358987263218e-06,9.416774294770734e-08,2.3309406016503754e-06
the registration of all military equipment in the country,7.004550468791319e-14,5.31575211580973e-13,4.9187322781639403e-17,1.6415585468786284e-13
the reign of Diocletian,3.022717199532359e-22,2.688328929329057e-21,8.331181657573044e-27,8.400621600303453e-22
the reign of the Emperor Zeno,3.8951172352588356e-11,2.995240028119048e-10,2.2941992798338365e-15,9.506235030514002e-11
"the relief well, which should be completed within weeks",7.03222460823512e-18,6.917619862815964e-17,2.038505221328696e-22,2.1836695911980523e-17
the remaining place to be decided in Moscow,4.0251691154531786e-17,3.736691994939194e-16,8.867451481728296e-22,1.1728266337415594e-16
the remains of the original tower,6.179165493699431e-09,2.6915404519461043e-08,1.3179759579554748e-10,8.480191648095256e-09
"the remote mountainous region, where heavily armed tribesmen hold sway",5.117292671541915e-28,2.1808885235835704e-27,9.635454578131844e-33,8.34160094388303e-28
the renowned group of Afghans,7.219002591373955e-11,5.815411588951647e-10,2.2757006702835475e-15,1.8128043657276536e-10
the report,0.03495969016462982,0.095919492485569,0.0001487598946704,0.03306390729460576
the reporter,0.004873066528803415,0.0363506692182324,8.59419991620482e-05,0.011123501797216146
the rescue fund,0.0009060600848235496,0.0088732347510012,1.9966820954794843e-08,0.0027997293308771607
the resolution approved Thursday,9.752710560781758e-14,7.168561749984346e-13,3.3529066256492203e-17,2.2193470017784889e-13
"the result of his close friendship and working relationship with another aggressive officer, Roger Keyes, whom he had first met in China fifteen years before",8.373609097393945e-51,6.746594768910321e-50,1.5974325834002435e-58,2.1065682133261447e-50
the return of the US Navy,7.100458702899293e-09,1.7822046909541825e-08,2.060497324152004e-11,6.592296898481521e-09
the revenge play,1.3073462138055744e-07,4.609400265315496e-07,1.0342068271974468e-09,1.662823438345183e-07
the right decisions,0.00027635956822787984,0.0017615870340873,1.5110692382812472e-06,0.0005331450329813361
the right spot,0.0007777768828624821,0.0031565297184008,3.297443807052851e-06,0.0011788556090981447
the rise in rates,3.061419323168765e-07,1.2104623553787118e-06,4.0911436453871917e-10,3.7917493890548255e-07
the rise of Earth-friendly vehicles,6.173112258981344e-15,5.832589964245134e-14,1.8183401101436505e-19,1.833460447658729e-14
the risk,0.1322327299203135,0.6672382838898407,0.0016275928893239,0.20992741116191904
the roadmap and election plan,8.460740912895994e-18,7.249900932094597e-17,3.263643899262865e-22,2.2572934710459875e-17
the role,0.00911266318984486,0.0272383227677375,5.425400711920464e-05,0.011053435470962474
the routes for mountaineers,5.639379634439623e-11,3.2760112433039816e-10,2.49305030210501e-13,1.039154355178862e-10
the ruling criminal regime,1.734181236286054e-08,9.55599693374028e-08,1.5971867146750826e-11,3.2557212758372586e-08
the sales,0.03885647855603434,0.1168419922969477,0.0007675619502731,0.04321874263480324
the same and the area of mutual interests,1.413818292684677e-15,9.226164777896038e-15,4.185844088958984e-18,2.7990032716186808e-15
the same day the CPA was formed,2.017612292240377e-13,1.215470694790269e-12,6.335144458149326e-17,3.684288109462515e-13
the same time,0.08010765399841621,0.4011406695589932,0.0020208042056197,0.12064802507860166
the same year,3.5774947945395045e-05,0.0001840542016311,3.91166312528856e-06,6.014447552041745e-05
"the scandal, which paralysed parliament for the entire winter session, saying other independent investigations were probing the allegations",1.050975174126253e-60,1.011939584918432e-59,1.787906451139315e-68,3.1886088145645774e-60
the scene,0.04567946009924394,0.1069526567679872,7.634256191130229e-05,0.04184015638324291
the script,0.05024766768171748,0.1810067907110681,2.6613115503178183e-05,0.06656890290241496
the season-opening games,6.78576240792073e-08,2.364454561539157e-07,6.741087366192855e-12,9.05187693008996e-08
the second half of next year,3.6002307390370694e-08,3.286138296498997e-07,5.1886714945554315e-17,1.0302716227304375e-07
"the second half, by which time he had been replaced, little more than a procession",7.355479725025615e-31,6.4082093916876e-30,1.0647575634953467e-37,2.0129401921287086e-30
the second night,0.050622542924770156,0.3883269788094496,0.0001042861520576,0.1194762701522092
the second night in a row,2.0373026795845358e-08,8.994389210166757e-08,5.935353218400364e-11,3.1444662786568056e-08
the second quarter,0.0064845335464569515,0.0272478947093858,6.46287267154686e-05,0.00881304365442387
the second round,0.003539459154814481,0.0098532294214856,2.2973810896211346e-05,0.0029458932530912543
the second round of the match play,6.78018234775545e-09,4.690140440492357e-08,4.905129766292703e-13,1.4558516618127431e-08
the second round of the season-opening SBS Championship on Friday,1.9240783995090694e-21,1.4523074512471032e-20,6.1210859149916324e-27,4.517232768754171e-21
the second rounds of ITF,7.638370658456011e-10,3.6503361028748133e-09,6.3674364722890825e-15,1.3125523156204579e-09
the seeds,0.11277157123400375,0.4875780250800403,2.862342350121801e-05,0.149068100050406
the sentence,0.014396218171173324,0.1029292664959014,2.093025213431056e-05,0.03337615902474257
the series' second soundtrack,8.695141945574738e-09,8.10945747646638e-08,1.7354690202377436e-12,2.5467325686673947e-08
"the settlement Tubabodaga (""village of the whites "")",9.101104958750445e-34,5.893534014502684e-33,4.251250658991495e-38,1.972769282307121e-33
the shadowy insurgents,8.262990640384037e-07,7.350330009241272e-06,2.728477622318626e-09,2.2964711203735803e-06
the shafts,0.00040078510921749124,0.0017564293907753,1.4593058402085331e-06,0.0005802413255587862
the sheik,2.257876655741347e-06,1.1654481400532646e-05,7.82457948195127e-08,3.5187915662509523e-06
the shmoo's comic book adventures,5.929639449013403e-16,5.924176282347471e-15,5.853970092630538e-24,1.8731974142403315e-15
the side,0.27912832755734057,0.8716654440175944,0.0004629406854925,0.3445479503312818
the sight of God,3.9301843827684964e-06,3.039339840300004e-05,4.1566223805342434e-08,9.346360780344549e-06
the sill,7.301290055485366e-06,1.9485955335397664e-05,1.6911130517470924e-06,6.224908669378723e-06
the site of a hospital,3.5235571749565936e-06,2.138697648053857e-05,6.190695060809687e-11,6.732059076632035e-06
the site of the station,2.198943404547076e-05,0.0001497906923529,1.6468790645528054e-08,4.567458057296563e-05
the situation,0.04010118834139012,0.2899345410029212,3.304599443580388e-05,0.0889247904863123
