Entity,average_probability,high_probability,low_probability,std_dev_probability
the blue by the wizard Gandalf,1.3479613365081397e-17,9.223404399785902e-17,1.6383904865177264e-21,2.965152086722241e-17
the board,0.003957187740933958,0.0263417391582547,2.71151357150567e-06,0.008089991232825415
the bombing,0.00011382924623723743,0.000453989347879,4.001836425090191e-07,0.00015769462401441067
the border,0.00040994578503793564,0.0025141814827908,3.391544937048768e-06,0.0007683949910236612
the borough,1.0681969395173042e-06,6.508169609911307e-06,4.1606226615654974e-08,2.0274576402854862e-06
the boys in Peter Pan,2.331576615661916e-08,9.94349009391996e-08,1.4353060365582618e-13,3.578920041903656e-08
the brain,0.0013787453569873039,0.0099113856586012,3.154711641746707e-05,0.00302411252033987
the branch of the Metropolitan Line,3.2123738310754916e-09,2.374725244096149e-08,1.003776725979866e-16,7.462824350038288e-09
the bronze medal,9.754460665257686e-06,6.394542697332346e-05,8.155172074399269e-11,1.9362307639353335e-05
the building,0.0004779428492621425,0.0030434256393241,1.213986887387285e-07,0.0009368739148933202
"the building, a violation of the Clean Air Act",9.155342036826807e-16,5.000087537829999e-15,1.1287391183200826e-17,1.5881072786715497e-15
the cannons,1.4167253928391264e-06,6.208174163630409e-06,6.263232419003167e-10,2.1598277111932073e-06
"the capital cities of two U.S. states, Ohio and South Carolina",2.3221127076453463e-18,2.0221096738722477e-17,5.4943976904523584e-21,6.313696017527582e-18
the capital's main airport,6.940910449467606e-10,4.668802437052712e-09,1.425087800459607e-14,1.5337201712701872e-09
the cartoon,6.338051317409863e-06,3.711732936241205e-05,1.076960205854101e-07,1.1574508856537813e-05
the case,0.000291944433341902,0.0012137150644189,9.366579305987964e-06,0.0004079230022481513
"the cause of the seizure episodes, along with other organic causes of non-epileptic seizures, such as syncope, migraine, vertigo, and stroke, for example",8.369268013157062e-47,4.006037350081798e-46,1.7753555948888015e-49,1.378272853314824e-46
the censorship of cyberspace,3.3724040433246226e-10,2.330658787861169e-09,3.927415849326193e-13,7.42421774772249e-10
the character Donnie Brasco,1.6968297206259202e-08,1.0654166595740025e-07,6.751236786221414e-13,3.4146982987484604e-08
the character designs,1.7869317334187718e-07,6.664635726433853e-07,4.731087588727614e-10,2.511016484914435e-07
"the children's musical ""Aladdin",6.628638595875067e-10,6.128067667069355e-09,1.0690835404173644e-16,1.925324062583367e-09
the church,0.00043204739853452143,0.0032371650983129,2.7975404397772744e-06,0.0009969670839217184
the circle of elite,1.2009409062839026e-10,5.993320376403628e-10,2.297480873730921e-13,2.2435604491283956e-10
the city,0.000321351700371742,0.0014399899134894,8.149583637861326e-07,0.00043105142920370215
"the city, Giovanni Domenico Ferretti",2.7594133887819605e-09,1.6685240939119332e-08,7.22671346471978e-13,5.669764381270962e-09
the cleanup effort,8.762905315383444e-06,6.827248948959885e-05,1.9964754228194704e-08,2.108520319325376e-05
the climax,0.0013073733974455944,0.0112045097843584,1.2012013929857748e-06,0.0034900672977315307
the closure of Kahrizak prison,2.1535197519274325e-13,1.1051651684509696e-12,3.7163402759668324e-22,4.0024629139093534e-13
the club,1.579109374712996e-05,0.000115890536632,2.8892657818123705e-08,3.580872249906856e-05
"the club, where he also took part in several public debates on his whistleblower website WikiLeaks and the state of the modern media",1.5106007581507907e-42,1.4164874844572174e-41,5.979227846683444e-48,4.4475581742342015e-42
the collapse of the Soviet Union and Yugoslavia,4.7551026911341614e-09,3.0737160497844525e-08,1.4326576052728634e-11,9.530352443190349e-09
the commission,3.6844042787619597e-07,1.5494751672117112e-06,2.9536610866596152e-08,5.024934681758568e-07
the community,0.0003391944803307489,0.0011649227623229,8.554986143379439e-06,0.00040844172242505863
the company,0.0009869551065700304,0.0042547513216469,4.263297572791504e-05,0.0012700317154890216
"the company's director of communications, Lyan Sierra-Caro",5.175563500113905e-27,4.22566204604416e-26,5.471059778762325e-31,1.324855760229685e-26
the competition,0.0005048362086065165,0.002993925576352,1.539672397964098e-05,0.0009104128939509186
the complaints,3.2321835632372674e-06,8.217963034039266e-06,7.922548716833409e-08,2.9407620752673605e-06
"the complaints, filed in federal court in Georgia",3.1698264371577155e-15,2.5425367581171382e-14,2.1335466542013423e-20,7.979739395640342e-15
the concept,1.3123804228565766e-05,4.993236772239933e-05,4.517273852247246e-07,1.9479808246811128e-05
the concepts of a pseudometric space or a dislocated metric space,4.720768608757461e-24,2.369898616962991e-23,5.0251835039177735e-28,8.628659899270067e-24
the construction of large reservoirs,1.4767959170270352e-07,9.939080688852748e-07,6.555417547064733e-12,3.1760766778014763e-07
the contest months,1.4911541701827692e-09,1.29823564913174e-08,3.683197934427684e-12,4.04802250831256e-09
the correct usage of the Portuguese language,1.6093431289794438e-10,1.25945943907981e-09,1.9779136043852215e-17,3.9632680572985614e-10
the country,9.024650027948295e-05,0.000527856464779,2.7888676465286403e-06,0.00016541485910726136
the country's first ever participation in the Winter Paralympic Games,2.960718609532339e-14,1.611480156790123e-13,5.83326057385986e-20,6.248890074219967e-14
the country's troops,8.358112581614739e-10,3.0223240574585126e-09,2.0544728911867107e-12,1.1020066394552026e-09
"the country, hurt soldiers' morale",8.304243084228418e-16,7.298808299741125e-15,1.834767062594421e-18,2.276095134475953e-15
the county border,2.2672080350645128e-07,1.614078392722407e-06,2.4558705042300245e-10,5.008585317822623e-07
the course outside the Aota Main Stadium,4.490609306777377e-22,3.792850636046444e-21,1.509314787349727e-27,1.1898397265347697e-21
the court,0.0049636113245900785,0.0147123281382333,5.1514874464834645e-06,0.005683617299494025
the crowd,0.0016743896344138386,0.0065478294439158,1.849751597728921e-06,0.0019565333216672496
the crucial vote,2.6236498788852423e-07,2.5715192924153125e-06,1.6687099349149455e-10,8.113767346164949e-07
the cup,3.1935898073902596e-05,0.0002884944391085,8.778353115018138e-09,9.02725379953643e-05
the current government,1.3896824103606713e-05,4.114871826894736e-05,1.7062053474649673e-08,1.647915613283988e-05
the cycling leg of the Youth Olympic Games girls,1.3574829309285025e-18,1.1346434838772289e-17,1.0008292664040244e-26,3.55394158461788e-18
the data,0.0002915055565403221,0.0017279139560147,4.3978199990338693e-07,0.000549647640121524
the de-emphasis of central areas,7.74616030411552e-12,7.242834859496808e-11,4.572705320572535e-17,2.273699439360072e-11
the deadliest attack,7.56073296504145e-07,5.6152555279356686e-06,7.37319499193535e-11,1.7261933404078854e-06
"the death of her husband, Martin",5.151450605349342e-10,2.415570495834741e-09,1.0755944518777816e-12,9.50056033194855e-10
"the death, abduction and displacement of thousands of civilians",1.2113778189955873e-16,5.432410832015945e-16,5.777211865115792e-21,2.1845022816545975e-16
the debate on energy and climate change,4.885594643260389e-12,2.9302882654982484e-11,1.8878665461046444e-14,9.741081199118224e-12
the decision to recuse,3.1699682864438405e-09,1.4583583359054928e-08,4.5644782232692367e-11,4.754550123413532e-09
the defense ministers' meeting,1.647199396866982e-07,1.6423824870941471e-06,9.650864007932917e-13,5.191980536489124e-07
the degree of doctor of medicine,2.7677730983027324e-07,5.732512513699319e-07,3.528499483481169e-09,1.865307023145277e-07
the demand,5.759707232285784e-05,0.0001857846159353,3.126084385121717e-06,7.188448095748629e-05
the dental laboratory,0.00019559797324097042,0.0015457289250408,3.850823356521229e-07,0.0004803832435008417
the departure point one,1.2751231397398792e-10,4.729306101022513e-10,6.851201289450942e-12,1.6196964455059958e-10
the deputy mayor and treasurer of the city of Leipzig,5.825359773791594e-18,4.1366438336335634e-17,3.383768822122868e-21,1.2774439497684792e-17
the desert near Khakrez,2.6422038419173897e-19,2.4160929399836924e-18,4.6294180285889994e-24,7.57053823225966e-19
the desert winter,7.136987213669914e-08,3.140861735285026e-07,1.053256373467706e-09,1.023970727601565e-07
the designs of the often cruel Saskatchewan weather,2.882356740657398e-22,1.6717583429422893e-21,9.296117850415634e-27,5.654410425106848e-22
"the desk, dressed in a fabulous pinstriped suit",2.544863735631969e-21,1.2517405574117185e-20,4.470512385863565e-27,3.978981382132679e-21
the destruction of the ancient city of Madurai,3.57636240199375e-10,2.596643282139501e-09,1.1576425198578662e-15,8.431809115814444e-10
the development of breast cancer,2.071738557999544e-07,1.0040563552720628e-06,2.4325553508220325e-10,4.05996475006645e-07
the development of trust agency business between the two banks,5.274868130177947e-17,5.178592564525396e-16,3.789021625953686e-26,1.6344126256661883e-16
the development which linked these isolated buildings,1.3593064523568524e-19,1.3131313310391241e-18,5.883874443197052e-25,4.137215837712581e-19
the disclosures,6.828570810275212e-08,2.166826403430421e-07,8.74780665270607e-09,6.297138536760578e-08
the dismissal,2.2170250080537804e-05,0.0001111622254785,1.4565531443495697e-07,3.519132901361064e-05
the dissolution of the Soviet Union,0.0006203440672507188,0.0056031318504554,6.76587311132969e-10,0.0017524698159448971
"the districts of Goudrou, Lagamara, Limmou, Nonna, and Guera, he",1.0015158108672925e-56,4.242725549863188e-56,7.273276215001471e-59,1.498742868266631e-56
the divisions that led to the war,2.341430617289467e-10,9.951100891790943e-10,2.201031301231759e-13,3.3300595343600877e-10
the door,0.0018079731025246106,0.0093399299401736,6.229631281665896e-06,0.002874967012174047
the draft statement,7.302234670946645e-07,4.413458427882319e-06,1.4632360797801268e-11,1.4814855125422304e-06
the draw,6.339423063429785e-06,5.812174726076277e-05,6.191071537894244e-08,1.820489004682707e-05
the duties of the SDF,1.6371853178888235e-12,8.326954517131046e-12,3.8187316624441626e-15,3.303323229795547e-12
the economy,0.0023609957876913694,0.0071819371931167,1.1739289628622928e-05,0.002235969340100949
the edge,0.00011486414070143404,0.0005010207386001,4.4263726549437563e-07,0.0001681090365730798
the effect of this change on inflation and on the extent the minimum level of basic needs would be provided for the poor sectors,1.9626741913291123e-45,1.4781251485140254e-44,8.814099426113112e-49,4.603139552060226e-45
the elbow with a pocket knife,3.0561047025428734e-14,1.284153276340687e-13,9.303302037598055e-17,4.8052065146223316e-14
the emperor,1.6730867711090796e-05,6.11651811099189e-05,4.130922885598518e-07,2.0326370857457718e-05
the end,0.0017762940508516012,0.0111476421566308,5.389260613234456e-06,0.0033448417607268156
the end of next month,1.3245133316451613e-08,4.0232314903100295e-08,2.272638656962065e-11,1.2536797169764358e-08
the end of the runway,6.250881116900403e-05,0.0005603615710935,1.1373646891401341e-08,0.00017505827415296207
the end of the year,0.00012480333810254454,0.0010430871318934,3.669273096018216e-07,0.00032362889477126214
the end of their three-day summit Saturday,5.93485282355638e-17,5.803344832430762e-16,2.2863703853387e-20,1.8307779923225418e-16
the end of this weekend,5.018063435524378e-10,2.2092940042552e-09,2.3502209972398373e-14,8.889127834577327e-10
the ensemble cast,0.00011043990950938094,0.0006861799088019,1.2766217702186846e-07,0.00021938035536262082
the ensuing kick,1.2814827629149862e-08,6.3936511833923e-08,1.3881387042608932e-10,2.1531942902231992e-08
the entire country,1.614146070256393e-05,9.384639528684289e-05,2.1991827740039578e-07,3.0403077912140322e-05
the environment,0.005827767789324356,0.021748689456075,7.337036369116758e-05,0.006636940866381855
the episode,6.228642972351966e-05,0.0004360271053119,5.077542560525471e-07,0.00013481417807436133
the era in which we are seeing military coups as a means of political transition rather than democratic elections,9.557163557152458e-32,6.847236637822683e-31,6.157398177505745e-35,2.0905420320945656e-31
the era where his singing voice had not,6.283719049883845e-18,3.13966837049675e-17,2.5888520767365052e-20,1.062648429891685e-17
the eve of deploying to Afghanistan,4.949726820558845e-13,2.4607762341808786e-12,8.671116265239326e-15,8.858772678090825e-13
the extent that Indonesia's exports are vertically integrated with China's production process,4.111497325868602e-18,4.111497307574454e-17,6.690460991213157e-32,1.3001696079157227e-17
the fact,9.459421390982975e-05,0.0008931665983314,8.416742924925838e-07,0.0002807580776446981
the fall,0.0019593214811949792,0.0147063887894873,1.067434881759288e-05,0.004533549789827008
the families of the victims of the Dirty War,8.166044858881122e-12,3.114545282631418e-11,5.5254939163437287e-14,1.1839468829371282e-11
the family Limapontiidae,1.1464084073019404e-14,1.135762517713017e-13,1.1953275238784554e-25,3.5879779793575097e-14
the farmers of Linpien,2.2359133638606012e-17,1.0572625858531375e-16,7.172810309524901e-21,3.1344965169555804e-17
the farthest upstream Mississippi River port capable of handling Panamax ships,2.928879095875921e-28,1.3212251018437139e-27,2.0427165809488324e-31,4.828263870248498e-28
the federal government,0.00019314449977976536,0.0007707977749133,4.49229348884372e-06,0.0003014817174596016
the fifth grade,1.12095520492419e-06,7.234987767959225e-06,5.694900864287946e-10,2.263976144860451e-06
the film,0.00040257560251451085,0.0015294933875806,6.096740339834946e-07,0.000467842594063833
the finals,0.0015077688308990284,0.003653417038136,7.45970254848469e-06,0.001441576711826258
the first Albion player,2.454571116136438e-10,8.593557019781203e-10,1.3826799451744472e-11,2.7037620768608696e-10
the first American deaths,2.1311107024361445e-10,6.052759549925874e-10,7.909649277293558e-13,2.4147500071041935e-10
the first Keeper of Indian art,7.349729023484072e-12,4.19940326444206e-11,2.218669027343724e-18,1.4894085290619416e-11
the first book,0.00020699997999009683,0.0012071307801968,4.816193347227075e-06,0.0003708523410281674
the first edition of the Games (organised by IFIUS),9.673302938122265e-27,9.56439654929164e-26,2.108520955096786e-34,3.0208643600963966e-26
the first election,3.469358459253692e-06,1.3964025038171928e-05,2.5023076269011023e-08,4.801526247376329e-06
the first federal agencies,2.1601087058317263e-10,1.1096884806548034e-09,6.042880313607409e-13,3.534659639946668e-10
"the first inning, that scored a run",7.633376917501798e-15,3.612642803239907e-14,7.026104610516493e-17,1.1652242446177705e-14
the first nine months of the year,1.8422009420432924e-09,7.751421784891918e-09,1.0982873656698012e-12,2.452258204409266e-09
the first phase investment,3.391955301484561e-10,1.8683745900544275e-09,1.8707779541646153e-14,6.287207835879597e-10
"the first quarter, Saskatchewan's quarterback",6.971760518149856e-16,4.7723346282747856e-15,2.864362418308073e-19,1.4749251292745745e-15
the first round,0.0003181585243225114,0.0029255491160473,5.976716812669506e-09,0.0009173021274284204
the first synod held in Western Australia,3.591620774379473e-09,3.0139929449568703e-08,5.827701063531216e-15,9.396182304276468e-09
the first verse of BROTHERS UNDER THE SKIN,1.543737813933617e-08,1.4028509280581585e-07,1.539938612529657e-23,4.3986654833500614e-08
