Entity,average_probability,high_probability,low_probability,std_dev_probability
the big leagues,1.2363641168890811e-05,0.0001235612363255,9.196742874474125e-14,3.90708594319655e-05
the bill,0.012317550748465309,0.1231754182672482,3.604926579908132e-11,0.038951484212064486
the birth of Jesus,0.0032117934088831805,0.0266799866590628,1.0597847261273524e-11,0.008316840779048552
the birth of the twins,4.319602993607281e-06,2.725556977997697e-05,6.544205933123445e-16,9.432946438339821e-06
the bishop,0.003193623430264967,0.0253992722232982,6.315555125192995e-08,0.007874339817589763
the blood primarily,4.86195008967209e-07,2.6421490356562724e-06,2.1275047485155508e-11,8.44324812698889e-07
the blue by the wizard Gandalf,8.640733857429863e-20,6.95109278109513e-19,4.024915202445511e-38,2.1605042907703887e-19
the board,0.006567995317509584,0.0431055526774852,8.964184919433134e-11,0.014002470573964663
the bombing,0.0033036126269949235,0.0288057033311195,1.2682966549998548e-08,0.009008599075950051
the border,0.0007394677013762051,0.0073927854539121,3.4261491631895313e-10,0.0023377376008316057
the borough,1.7550965092097285e-05,0.0001096406847575,3.1693631832496183e-11,3.510349932288228e-05
the boys in Peter Pan,4.856283261870237e-10,1.9799821415030195e-09,2.0899255072228742e-20,8.230608078192607e-10
the brain,0.014088299245056266,0.111650218792576,9.793921356096429e-08,0.03508227174642352
the branch of the Metropolitan Line,1.0146056290609771e-08,7.285835260437685e-08,1.3484518658347625e-17,2.2623996158947453e-08
the bronze medal,0.0007501826100755902,0.0046618217931891,6.108098248259484e-15,0.0015735956666986725
the building,0.005539540774500578,0.0326103912364461,2.9845024358568073e-09,0.010866330885049735
"the building, a violation of the Clean Air Act",1.2666570815472613e-16,1.1488695800127379e-15,3.1181076989022736e-25,3.599928767226248e-16
the cannons,0.0006755808888207427,0.0034190245782778,1.1380061134126922e-08,0.0010097537471136465
"the capital cities of two U.S. states, Ohio and South Carolina",1.6105018409612588e-25,1.6085573671656939e-24,2.699778996211017e-36,5.086023423939345e-25
the capital's main airport,2.70743646170256e-11,1.1810826870299798e-10,5.588454424111374e-22,4.499122843995241e-11
the cartoon,0.000281566809668537,0.0014202597013673,2.509622594404887e-09,0.00044680779770806656
the case,5.350771710242682e-07,2.6211700026824644e-06,6.865768037476795e-10,9.534054820256832e-07
"the cause of the seizure episodes, along with other organic causes of non-epileptic seizures, such as syncope, migraine, vertigo, and stroke, for example",2.535156434245498e-66,1.904848847757848e-65,2.5096650132020054e-114,6.077809601286873e-66
the censorship of cyberspace,7.150347533490601e-12,5.850219368742494e-11,1.8674571436714175e-20,1.8151308478535923e-11
the character Donnie Brasco,7.597305010779104e-16,6.670464710982909e-15,1.2764320900581489e-30,2.0856777617258076e-15
the character designs,0.000999444201341898,0.0071059217417405,9.153607734625323e-15,0.0023297301561657803
"the children's musical ""Aladdin",9.86694180133846e-19,6.282550945881099e-18,3.2723151245930754e-25,1.976733045047402e-18
the church,0.006029825612348406,0.0325037424882643,1.4422025240142121e-07,0.010884876711091186
the circle of elite,1.4281217747433922e-08,1.3968867450151424e-07,3.79200587462648e-25,4.407020657395613e-08
the city,0.0026091796858696233,0.0143614581927087,8.09778091205021e-10,0.004558791930299948
"the city, Giovanni Domenico Ferretti",5.706461934837839e-10,5.706461924636574e-09,5.019422952529413e-38,1.804541705929533e-09
the cleanup effort,0.00021191652172959018,0.00197380945341,9.899853885042916e-20,0.0006195994063937805
the climax,0.006789564575332104,0.0404044024249927,1.7154065706076926e-11,0.014180432481431787
the closure of Kahrizak prison,3.13918613617809e-18,1.9147526095886946e-17,1.2457089110565405e-27,6.092767082427618e-18
the club,0.00028630360431438246,0.0016711996126095,4.680252542157494e-11,0.0005193889148115215
"the club, where he also took part in several public debates on his whistleblower website WikiLeaks and the state of the modern media",2.85570214787752e-61,2.8553468440876024e-60,5.369027108005531e-81,9.02927476505949e-61
the collapse of the Soviet Union and Yugoslavia,2.1476173338088687e-08,6.21884319994349e-08,3.6011264962790505e-26,2.6629739847644638e-08
the commission,0.00039128425390753675,0.0014832162872038,9.82404858191281e-10,0.0005057988941673095
the community,0.005757898154634865,0.0187043030031137,6.64080318186039e-08,0.006918653341219158
the company,0.020733074236444833,0.0856336974932787,0.0011504423219994,0.02537199751728111
"the company's director of communications, Lyan Sierra-Caro",2.396272185544797e-44,1.6027284926142368e-43,1.0044433453092175e-48,4.986592689431944e-44
the competition,6.400524779358592e-07,4.948501441583196e-06,5.588931609583697e-09,1.5247226579762276e-06
the complaints,1.5588106746179663e-08,7.485594668921629e-08,4.2907890374429957e-10,2.4544790368072312e-08
"the complaints, filed in federal court in Georgia",4.427518866513867e-19,4.378926337290891e-18,3.1336490358438705e-41,1.3831068271398367e-18
the concept,0.0032240418054219296,0.0123457395520298,7.087723606843734e-08,0.004704884453574185
the concepts of a pseudometric space or a dislocated metric space,1.6059136613797342e-27,1.081582657611308e-26,8.52384326265201e-62,3.631009985504701e-27
the construction of large reservoirs,1.6229295665213368e-06,7.722955104983661e-06,7.796983447399716e-21,2.627099615808564e-06
the contest months,3.4974477638821308e-09,2.4135198133780272e-08,3.670970657430765e-22,7.593396337500514e-09
the correct usage of the Portuguese language,3.6620562840298246e-09,3.1396486784673106e-08,3.9632038160317163e-23,9.863311567665328e-09
the country,0.0006398489517598124,0.0027940248137559,6.189113714488374e-09,0.0009034194544497784
the country's first ever participation in the Winter Paralympic Games,2.5326389317392662e-17,2.529694218942208e-16,1.329825368600649e-24,7.998562875111576e-17
the country's troops,8.469078806085374e-10,3.0765983571341927e-09,7.925223309753253e-11,8.96846507763507e-10
"the country, hurt soldiers' morale",2.072253107088441e-20,2.0721244955721404e-19,3.140601951586383e-31,6.55258781704903e-20
the county border,2.4673595034364405e-12,2.3249140828580107e-11,2.8060011643097085e-17,7.30683868182416e-12
the course outside the Aota Main Stadium,4.5480406062695274e-20,4.430482976140012e-19,3.3466210030120943e-28,1.3971559835837683e-19
the court,0.001286035750166039,0.0080122087794558,2.841787635195157e-09,0.002743144440153287
the crowd,0.0354516489326413,0.0942312430698422,4.488991226189008e-07,0.03707107446115488
the crucial vote,5.868967868227913e-06,5.60055907175493e-05,8.596942152935304e-16,1.7636393896025086e-05
the cup,0.00029938370699326793,0.0025983108992465,9.457396182330626e-10,0.0008128350221243536
the current government,6.660602598420064e-05,0.0002013876700314,1.77449517449468e-09,7.72676052465253e-05
the cycling leg of the Youth Olympic Games girls,1.4018876963306632e-15,1.2189059784288571e-14,2.495465082168462e-57,3.808310430865471e-15
the data,0.008675400379338383,0.0447337881457272,2.205887526098053e-09,0.01574161299283244
the de-emphasis of central areas,4.71858107984998e-19,4.718215671003624e-18,1.7797103689093146e-26,1.492017964383527e-18
the deadliest attack,0.02167191582371559,0.0885443930304016,0.0003102347721721,0.030540006064449822
"the death of her husband, Martin",6.884612311522146e-08,6.807030075396316e-07,6.841996458153707e-32,2.1499842032437094e-07
"the death, abduction and displacement of thousands of civilians",2.4892672878305315e-16,2.298791952964504e-15,1.268490892958736e-40,7.224702362997363e-16
the debate on energy and climate change,4.246828638345792e-09,1.7050983783721684e-08,1.824038158086516e-33,6.99828738593974e-09
the decision to recuse,3.3298040916967945e-07,1.2568824020678496e-06,4.010154009134682e-11,4.269433232863918e-07
the defense ministers' meeting,6.136568576763903e-08,6.083326526634834e-07,2.694255489969497e-16,1.9218764476621325e-07
the degree of doctor of medicine,1.4040164956794465e-05,0.0001128289218489,7.416929371613221e-15,3.513296026421093e-05
the demand,2.0078931835393875e-07,9.914327785345649e-07,1.4562067757603848e-10,3.068542764525618e-07
the dental laboratory,2.1920374034850595e-06,1.659794276103899e-05,9.984845135254814e-13,5.2991472899811315e-06
the departure point one,3.257926107600404e-11,3.236751156531863e-10,1.9315809166673898e-23,1.0228130397646105e-10
the deputy mayor and treasurer of the city of Leipzig,2.5279730138559713e-18,1.2940437336634113e-17,1.8253397943840837e-24,4.0801178392009304e-18
the desert near Khakrez,9.334257009843826e-21,8.509309193697606e-20,2.1408294672061425e-31,2.670824767106833e-20
the desert winter,2.349177825784545e-05,0.0001853655927485,9.167624966937283e-17,5.857493324344064e-05
the designs of the often cruel Saskatchewan weather,1.9863062190916588e-20,1.5656519511650878e-19,2.428146407186556e-35,4.980025204454598e-20
"the desk, dressed in a fabulous pinstriped suit",2.2469234963294016e-22,2.246908682224636e-21,2.629309994172681e-39,7.105343925136119e-22
the destruction of the ancient city of Madurai,5.005808895516994e-10,5.004432958117124e-09,2.3375347055541612e-39,1.5824923610538132e-09
the development of breast cancer,1.2867103460525143e-06,7.914727633200113e-06,4.820826831264511e-23,2.800792584036014e-06
the development of trust agency business between the two banks,3.1251301485429366e-20,1.6298116922197068e-19,3.3007725017025164e-37,6.291903486994159e-20
the development which linked these isolated buildings,1.6807050182428282e-18,6.9168557915001975e-18,9.684925976713052e-37,2.7144970203992905e-18
the disclosures,5.6539098281607535e-11,1.918386001807696e-10,1.5534100856921776e-13,5.918172368871778e-11
the dismissal,8.883049525240496e-08,3.147411483407083e-07,3.507192801728425e-09,9.652324946521952e-08
the dissolution of the Soviet Union,0.001456664362242782,0.0118533937136181,2.284516344924401e-17,0.003695821708113141
"the districts of Goudrou, Lagamara, Limmou, Nonna, and Guera, he",7.861562383154163e-83,7.437129798688016e-82,2.923800386055851e-86,2.338183928747586e-82
the divisions that led to the war,7.946283367051432e-09,3.2217562187153747e-08,8.140014508174232e-17,9.707769625929516e-09
the door,0.11220137310093954,0.4483514898074503,1.4465343741494016e-10,0.1534545987651393
the draft statement,5.7212185150554985e-11,2.915124443009429e-10,5.841110335804725e-14,9.413726133482048e-11
the draw,0.014526683088461282,0.1428988706197635,1.4630358812984167e-05,0.045107898211308305
the duties of the SDF,2.0979923535977977e-10,1.9132934831134837e-09,5.597283302587584e-17,5.995102325392416e-10
the economy,7.961850925497728e-08,2.0126210036309109e-07,7.92808387309095e-12,7.513964265878118e-08
the edge,2.901736860639195e-08,8.25397812479501e-08,1.3518417490445858e-10,2.9636370605540433e-08
the effect of this change on inflation and on the extent the minimum level of basic needs would be provided for the poor sectors,2.1058569531120647e-41,1.090102637675241e-40,1.0094955848391363e-94,3.742847033730099e-41
the elbow with a pocket knife,4.785252611297245e-13,3.402952552817716e-12,1.633251923475485e-17,1.1146512282653575e-12
the emperor,6.804343141313831e-05,0.0002325516932446,3.1560169957991805e-08,7.225849247534485e-05
the end,1.567736690487264e-06,1.4139520640022991e-05,1.9106976415494438e-10,4.426503754504211e-06
the end of next month,3.08701504577586e-09,1.494794151755432e-08,4.484908541885063e-19,5.762236170949216e-09
the end of the runway,5.788392512197646e-06,5.779394926788253e-05,6.882450990616397e-15,1.827289511376167e-05
the end of the year,7.830255497063508e-05,0.0007624388085295,6.384021009861704e-13,0.00024046454905748873
the end of their three-day summit Saturday,5.2323075496107394e-18,4.720093712422362e-17,9.661322566808186e-38,1.4774985714162927e-17
the end of this weekend,1.1740355723352507e-06,1.025917458902272e-05,1.4722586384167156e-20,3.2259224757067908e-06
the ensemble cast,0.0012402865526276725,0.0079286099483494,1.5789386461444054e-09,0.002404138911069374
the ensuing kick,2.1505582665271208e-11,1.886156615186608e-10,1.014869503709485e-14,5.904235518526489e-11
the entire country,0.0005915663760786465,0.0037376556487717,1.633831671014852e-15,0.0011573121355116067
the environment,1.952192380937121e-06,1.537991932852134e-05,1.8150586293295238e-11,4.743196897355742e-06
the episode,0.0010727806767648013,0.0045612003790203,5.770030162272441e-15,0.0018178788071477592
the era in which we are seeing military coups as a means of political transition rather than democratic elections,1.6584356425153358e-32,1.0753950475788317e-31,3.12215463634456e-83,3.421209677597434e-32
the era where his singing voice had not,3.1623438840604754e-12,3.0307096516486037e-11,1.071272920839391e-22,9.544009929791679e-12
the eve of deploying to Afghanistan,2.501578182906549e-10,1.294799248965438e-09,3.7224663482406557e-29,4.3133373219203485e-10
the extent that Indonesia's exports are vertically integrated with China's production process,1.1339075515713365e-25,1.1339063740375256e-24,5.503057870854742e-61,3.5857263816001e-25
the fact,4.337726834383072e-09,2.205397692431876e-08,6.462911151571705e-11,7.1273960626687355e-09
the fall,0.021180422583916513,0.1008867048992048,4.783263211628232e-06,0.030735425393313216
the families of the victims of the Dirty War,4.967774370644358e-09,4.0775330979446735e-08,1.2724598457716107e-26,1.2642611288055427e-08
the family Limapontiidae,2.7382120796748186e-21,2.3810828632832542e-20,1.212101299336011e-31,7.423753747388686e-21
the farmers of Linpien,1.7888861246390047e-19,1.216625238629896e-18,2.5986672522172443e-33,4.0620540908938885e-19
the farthest upstream Mississippi River port capable of handling Panamax ships,4.713179428466477e-33,3.1167969005243204e-32,8.305834640060915e-41,1.0435085966323205e-32
the federal government,0.0006270673534464548,0.0026294341960428,4.337706187292505e-10,0.0009198967324898119
the fifth grade,0.00015347328132952,0.0014553593979766,8.046220435167857e-11,0.00045811315330457776
the film,0.03252836214843281,0.2707905152436751,1.4232193818630025e-12,0.08395649707877133
the finals,0.00015568398399243852,0.0015561178254952,3.84888364256944e-10,0.0004920623090152557
the first Albion player,2.2220837449411257e-05,4.097294560244776e-05,2.6733018301986597e-06,1.1334228254285622e-05
the first American deaths,5.028888060041944e-07,2.7766258149220077e-06,2.405324176805962e-09,8.431046824353857e-07
the first Keeper of Indian art,4.398953025950446e-11,2.1634682375350908e-10,6.393717580329601e-17,7.817138552800913e-11
the first book,0.08826721409611811,0.3632198458307577,1.2128260074132994e-09,0.12373616415788567
the first edition of the Games (organised by IFIUS),2.512305795522529e-32,2.4131630606932127e-31,9.617944270020378e-58,7.597667425793948e-32
the first election,0.0015456620947968405,0.0070528348302877,1.417355847407654e-11,0.0025217669407652027
the first federal agencies,1.0241409047616963e-07,8.301880649826553e-07,2.355171463093678e-20,2.620697650537382e-07
"the first inning, that scored a run",1.4086669584857322e-12,9.784843480243824e-12,3.5296798963221675e-22,3.215058464004136e-12
the first nine months of the year,2.7146573953385687e-05,0.0002604790658703,6.442545480508458e-21,8.205574471140353e-05
